text,label
"Redz, ari Hitlers olimpiskas speles novadija pirms sava kara gajiena! Shis viss tiesham neko labu nesola! Tauta, esat modra, pietiek vienam latvietim grauzt otru, bet paraudzities apkart vai nebūs 1940 gada scenarijs! Latvija pietiek krievi ar okupantu domashanu kuri ne tadas provokacijas vien var sarikot, lai Putina shizofrenikis listu sheit atpakalj!",0
"Tie, kas uzbrūk, jau arī ir nacisti, agresori un okupanti. Viņus atbalsta bandītiski elementi, korumpantu un zagļu reketieri.",0
"Tikai nesākiet šo visu siet latviešiem,neviens latviešu virsnieks nedeva pavēli nogalināt ebrejus!",0
amerikānis uzņem filmu pa indiāņu iznīciņāšanu Amerīkā un par žīdu noslepkavoto Cukuru!,1
"Filmu lai velta Vācijai un Amerikas žīdiem ,kāpēc nepalīdzēja Hitleru ātrāk iznīcināt!",1
pastāsti cik palestīniešus žīdi nošāva?,1
"Nevajag melot! Iznāk, ka Ludzā dzīvoja pirms kara 10 000 žīdu un 1 000 citu tautību cilvju! Tātad pēc kara Ludzā palika tikai 1 000 cittautībnieku (laikam arī ne visi?) un 2 žīdi? No kurienes tik melīga statistika par Ludzu? Pašam neērti nepaliek?",1
Kad latvieši uzņems filmu par žīdu darbiem stūra mājā un gulagā.vai varbūt kino cilvēkiem ir doma uzņemt filmu par nacionāliem partizāņiem.Laiks iet!,1
..bet vai Lavents tur ir bijis....bez viņa tā filma nav nekas...arī to mērgli vajag filmēt un rādīt kādi ir žīdu labie darbi Latvijā.............,1
"Mani vienmēr ir pārsteidzis šis milzīgais cipars, kuri, kā kaujami lopiņi, esot dzīvojuši milzīgā aplokā un gaidījuši galu. Poļi pretojās, baltkrievi pretojās, nēģeri ASV pretojās, tikai izredzētā tauta gaidīja, ka viņus kāds glābs. Palabojiet, ja kļūdos!",2
"taisnība un paldies dievam, jo Latvija nekad nenolaidīsies ne līdz kremļu suņu, ne līdz barbaru un okupantu līmenim",0
"Ieviņ, tas taču 90 gadu pajolis, viņš nezin kā bija krievu laikā :) Viņam kkāds āksts ir iekalis, ka krievvalodīgais, tātad okupants un viss. Beztolks strīdēties, viņam nav ar ko salīdzināt..",0
Tur tie žīdi arī būs sastopami ?,1
"Vai tad slinkums, bailīgums, neizlemība, nepārtraukta vainīgo meklēšana un prašņašana ir okupacijas sekas? Divdesmit gadu laikā neko nedari un tik meklē ienaidniekus - protams, ka okupanti ir vainīgi.",0
"tikai noskaidrot, pirms netā bļaustīties-kas ir okupanti?",0
krievu okupanti rej kaucot savā nesaprotamajā mongoļu valodi,1
Angļi nebija mūs okupējuši un viņi nekad neuzvestos kā krievu mužiks - okupants,1
"Vairāk par to, ka viņa nošāvusi pumu, mani šokēja fakts, ka viņai 11gadu vecumā ir bijusi atļauja nogalināt pumas!",0
"VAI TAD KĀDS VĒL ŠAUBĀS , ZINOT KĀDU ŠNOBEĻU ROKĀS ATRODAS PASAULES BANKAS VADĪBA!!! UN CIONISTU ILGTERMIŅA PROJEKTS - VISOS VEIDOS SAMAZINĀT UN IZNĪCINĀT &quot;LIEKO&quot; CILVĒKU POPULĀCIJAS MILJARDUS, KAM NODER ARĪ PEDERASTIJAS UN PERVERSIJU REKLĀMA UN MILZU ATBALSTS VISIEM D EFEKTIEM IKDIENAS UN LIKUMDOŠANAS JOMĀ! UN IT VISUR IZVĒRSTĀS ŠO SLIMO INDIVĪDU ATBALSTA REKLĀMAS - PRAIDI, KONCERTI UN MELĪGAS FILMAS , TĀ VIETĀ, LAI TIEM ATVĒRTU ACIS UN TOS ĀRSTĒTU!",2
"VAI TAD KĀDS VĒL ŠAUBĀS , ZINOT KĀDU ŠNOBEĻU ROKĀS ATRODAS PASAULES BANKAS VADĪBA!!! UN CIONISTU ILGTERMIŅA PROJEKTS - VISOS VEIDOS SAMAZINĀT UN IZNĪCINĀT &quot;LIEKO&quot; CILVĒKU POPULĀCIJAS MILJARDUS, KAM NODER ARĪ P EDERASTIJAS UN P ERVERSIJU REKLĀMA UN MILZU ATBALSTS VISIEM D EFEKTIEM IKDIENAS UN LIKUMDOŠANAS JOMĀ! UN IT VISUR IZVĒRSTĀS ŠO SLIMO INDIVĪDU ATBALSTA REKLĀMAS - PRAIDI, KONCERTI UN MELĪGAS FILMAS , TĀ VIETĀ, LAI TIEM ATVĒRTU ACIS UN TOS ĀRSTĒTU!",2
Pasaules bankai pederastu visatļautība ir svarīgāka par veselības aizsardzību! Īsi un saprotami!,2
"Vai tu dieva vārdā būtu ar mieru nogalināt derdzīgos grēciniekus? Ja nē, tad kapēc?",0
PAGAIDIET DRĪZ LATGALĒ RĒZEKNES UN CITU MAZPISĀNIJAS LATVĀNIJAS TERITORIJU OKUPANTI LŪGS PĻŪTINA PALĪDZĪBU UN NEVIENS NATO MŪS NEAIZSARGĀS IENĀKS KRIEVI PASAULE ATKAL NERKSTĒS LŪDZU LŪDZU TĀ NEDARI...DDD,1
Izraidiit Krievijas vestnieku no LV un paartraukt diplomatiju ar okupantu valsti. NEKAVEJOTIES,0
"mums traucē dzīvot tikai utaino okupantu un kolonistu pēcteči- savāciet savas panckas ,savus bērnus un pšol iz Latvijas ,,,un tad jums galva nesāpes ne par mūsu pensijām un algām....ne pieminekļiem ,ne dziesmu svētkiem--- tāpat ka mums ,ne jūsu algas ,ne jūsu armija ,ne jūsu fašisti",2
"kuram gan vēl ir šaubas, ka tieši krievi un žīdi izzog Latviju, nopērkot kangarus..",2
"Čurka , kas nodevis savus brāļus un ticību, ei palaizi putinam.",1
"Čurka , kas nodevis savus brāļus un ticību. un kas tur čurka var būt tavs, bezsmadzeņu lops.",1
par jauno deklarēšnās iespēju! Tā ir vienreizēja iespēja atbrīvot Latvijas galvaspilsētu no okupantu patvaļas,0
"Viņš speciāli sajauca ar ASV, tādi ir tie sarkanie okupantu meļi un faktu sagrozītāji kuri skatās savu PBK",1
žīds provokātors korens pirms katra piketa sarokojas ar policijas šefu vai vietnieku.,1
Vācu okupanti salīdzinot ar krieviem bija tīrie bērni .,0
"tā sākās okupantu okupācija, ui kur visiem bail ko teikt!",0
Toties krievu salašņas var miljoniem cilvēku miera laikā izvarot un sapūdēt GULAGos. Varoņi takš (no vārda izvarot)!,0
Tie taču vienkārši bruņoti teroristi. Tos vajag iznīcināt.,0
"Cik zīmīga bilde, kurā redzami krievu okupācijas armija un fonā krieveļi, apkārušies ar strīpainajām lentītēm. Varu iedomāties šādu situāciju Rīgā, kur mūsu krievvalodīgo bari uz vēdera līstu okupantu karavīriem klāt zābakus bučot. Nesaprotu, kā mūsu DP pieļāva pēdējo gadu 9. maija glorificēšanu??? Viņi taču to vien gaida, lai RD ieliktenis lūgtu Kremļa palīdzību, lai varētu noraut Latvijas karogu no Prezidenta pils. Un šitais &quot;fašizm ņeprojģot&quot;, cik pazīstams un bieži dzirdēts, ne?",0
Bruņoti okupanti. Un izskatās ka visa pasaule tikai to vien var kā noskatīties!!! Un tas pats laikam būs kad Latvijai uzbruks.,0
minoritātes Baltijas valstīs no 1940. līdz 1945. IZNĪCINĀJA PSRS un Vācija . Pēc 1945. gada Baltijas valstīs ieradās okupanti un kolonizatori,0
"Būtu visas skolas tikai latviešu valodā nebūtu šādu un līdzīgu problēmu. Un vēl, mazākumtautība nav pareizs apzīmējums tautai ar 140 miljonu skaitu, kura šeit ir izpletusies okupācijas rezultātā. Mazākumtautība var būt lietuvietis, polis, tas pats roms vai čigāns",1
"neņem galvā šo žīdu izdzimteni, kas te vemj zem visādiem nikiem kaut ko par zviedreļiem. nekas Latvijai nebija ļaunāks par krievu-žīdu bankām. zviedreļi salīdzinot ar šiem parazītiem, ir kā pūkaini eņģelīši",1
Deportēt visus nepilsoņus no Latvijas !!!!!,0
"Deportēt tadus dauņus , kā tu vajag :))",1
Vēsture atkārtojas Krievija = okupanti,0
"Latvijai vajag reaģēt uz to, ka izsūta visus Krievijas pilsoņus un krievvalodīgos nepilsoņus ārpus valsts robežām, preventīvs pasākums, atbrīvojoties no potenciāliem valsts nodevējiem, kas tagad trako Krimā. Visus krievus deportēt (izņemot pilsoņus).",2
"tu jau tikai kamēr iedzīvotāji nes kotletes un boršču, kad būs jākaro pret Krievijas bandformējumiem, nosvīdīsi kā žīds pa Miķeļiem ...",1
"Laiks Ukrainas armijai. Pēdējais brīdis vest visus kontingentus uz Krimu un neļaut nevienam tur kāju spert, citādi pēc tam nedabūs šos ārā vispār. Parazīti ne nācija :@",0
"bet Latvija nevar (nedriikst?) paruupeeties par savu droshiibu. taa sanaak. krievijas pilsonji nekaveejoties izraidaami, jo vinji ir tieshs apdraudeejums LV un taas pilsonju droshiibai, ar okupantu rezhiimu sadarbojoshas organizaacijas likvideet, ja pretojas saukt pie kriminaalatbildiibas",0
Ko lien latviešu čatā ar savu okupantu propogandu.Lasies pie sava debīlā putkina,0
"Zini,kad man visu laiku boreetu,ka esmu okupants un lai vaacos,man arii buutu .....vainu mekleejat sevii.ir dalja krievvalodiigo,kas runaaa latviski,bet deelj juusu...juus jau visus krievus liekat vienaa maisaa,un pat latvieshus,kas nedomaa ,kaa vienotiiba un NA",0
Baltiju 1940. gadā iznīcināja krievu slepkavnieku bandas kara noziedznieka Staļina vadībā. Ukrianu mēģina iznīcināt Putlera krievija!?,0
Likvidét 9. marija pieminekli. Varbut okupanti nepamanïs. Uz priekśu kontroldemuleiśan,1
"Pareizi.... diskvalificēt! Un pie reizes ar diskvalificēt tos rējējus krievu Delfos un citās vietās, kas mūsu Vairu apgānija pēc izteicieniem ka krievi uzbruks Ukrainai! Kā arī diskvalificēt tos vietējos kas priecājas ka Krievija piekrita uzbrukt Ukrainai! Tie ir potenciālais drauds mūsu Latvijai! Aicinu arī latviešus mest pie malas to niķi un ar vietējiem nelatviešiem runāt okupantu valodā! Lai viņi mūsu zemē ar mums runā latviski, pietiek zemoties!",0
Nav rusofobu - visi zin ka krievi ir drańkki. Okupanti.,2
"Atkal viss atkārtojas. 2008.gadā visi latvieši bļauj: Krievija - Grūzijas okupants. Pēc tam Eiropa pamainīja savu viedokli pretī. Tur tagad miers. Un Ukrainā arī būs miers. Bet ja neko nedarīt, tikai pļapat, tad būs Kosovo un Afganistāns.",0
"Baidos, ka Ukraina Krimu ir zaudējusi uz visiem laikiem. Ja reiz urlostānas okupanti tur ir ievākušies, prom nebrauks. Un sākt karu kādas sūdainas salas dēļ, kas ir pilna ar urlostāņiem arī nebūtu prāta darbs!",1
"Izskatās tie, kas liek mīnusus - izvirtuļi. :)",1
"Deportēt visus Latvijas viesstrādniekus,jo ukraiņi strādās par pus velti.Tas nekas,ka tie buldurēs krievu mēlē.",0
Krievija agresīva okupantu zeme. Brīvu Ukrainu no naglotiem krievu okupantu zābakiem. Mēs ar Ukrainu.,0
"Vai nebūtulaiks uzdot jautājumu: kā Latvijā var darboties Delfi kā Maskavas un krievu okupantu rupors un sabiedrības šķēlējs. Lai arī krievu Delfos ir precīzi norādīts, ka Krievijas parlaments dod zaļo gaismu ievest armiju Ukrainā. Latviski te demagoģiski iet runa par Krimu. Parlamenta grupa, kura šo atļauju deva par Krimu runāja ļoti maz, bet galvenokārt par to, ka ir nepieciešams militāri atjaunot krievu varu Ukrainā un sodīt ASV un Eiropas draugus.",0
"Bet ne visi ir okupanti, pats zinu daudzus , kas vairāk kā daži kārklu latvieši ir gatavi aizstāvēt šo valsti, pat pret sev līdzīgiem austrumos!",0
"Interesanti, ka tikai LV resursos es saskatīju tik daudz rusofobu. Lasot to pašu CNN, komentāros var saskatīt diskusiju starp abām pusēm. Cilvēki, diskutējot, grib pietuvināties patiesībai, jo no abām pusēm ir propaganda. Bet ko mēs šeit redzam? &quot;Ļaunuma imperija; okupanti; utt.&quot; Klauni jūs esat bez smadzenēm, kuri ko viņam rada un pieņem par patiesību - zombie.",0
"Iesim jau ukraiņiem palīgā, vai delfi raustās vai nē.Ukraina ir Ukraina un tāda arī paliks.Hruščovs Krimu uzdāvināja Krievijai 1954 gadā jo negribēja dibināt žīdu autonomo apgabalu.Vienošanās bija ar ASV par brangām naudām,bet &quot;LILIE BRĀĻI&quot; norunu izsēja un viss beidzās.Tāpēc arī žīdi nav mierā un ārdās,iet pie rauda mūra un sit pieri mūrī.",1
"kamēr jūs te visi cepaties ,tikmēr žīdu banda pumpē naudu , veiksmi darbā (viens no pasaules bagatākajiem cilvēkiem ir Abramovičs šķiet,, ka īstens krievs.",2
"Labāk brauc mājās, tu utainais okupants, brauc uz krieviju pie saviem senčiem, varesi atkal savā derevņā savu pufaiku uzvilkt un vaļenkus, pie viena tev izstāstīs kā tavi senči nokļuva Latvijā.",1
"Gan jau ar Ušakovu Maskavā arī ir saskaņots līdzīgs scenārijs Latvijā. RS poļitruki gaida tikai signālu, RD PP nokopletēta ar pakalpiņiem. Patreiz jau SC nodrošina interneta atbalstu Krievijai. Eiropa un ASV tagad tikai saprot, kādu kļūdu pieļāvušas, aizliedzot deportēt okupācijas laikā iebraukušos.",0
"Pienācis laiks padot vagonus! Vini uzvedas kā parazīti, lien pa vienam vien, un sakat, jau savairojies daudz ka mudž, taisni šausmas, vēl savas tiesības sāk uzbāst !",2
šitādus kā tevi pirmo vajadzetu deportēt uz Magadānu,1
"Cik ilgi pasaule mierīgi noskatīsies, kā okupanti iznicina tautas ,vispirms čečeniju ,tad gruziju,tagad ukrainu,kas būs nākamā",0
okupanti laika gaitā nav mainījušies,0
"Laikam pašai miljončiki kaut kur noslēpti, un varu saprast: krievu un žīdu bankām sen jau nevar uzticēties.",1
"Ja jāizvēlas, tad Drošības policija kā pirmo arestēs latvieti, tad krievu un tad žīdu",1
"Ja kāda valdība ir marionešu valdība, tad Krimā hoholi ir okupantu valdība un &gt;50 gadus bija hoholu okupantu marionešu valdība.",1
Hoholi Krimā un Latvijā ir tikai un vienīgi okupanti!!!,1
"Slava melu, provokatoru , okupantu un izvarotāju Krievijai, kārtējo reizi pieradas ka nevar ticēt nevienam vinu vardam , bet lai nu kā, galvenais ir rezultats. Un tas bus Ukrainas sadalīšana un nekada ES vai ASV nepakustinas ne pirkstu lai aizstavētu ukraiņus, jo svarigāks tiem ir savs biezais maks ne kadas tur cilvektiesibas, pamuldes, pakratīs pirkstu, tb jus tur ta uzmanigak darat un viss, žel to ukrainu, vini bus cieteji jebkurā scenarija.",1
"Jājauc tik nost, riebjas skatīties kā okupanti pie tā katru gadu priecājas",1
"Piedāvāju nokrāsot smukā rozā krāsā, apkārtesošajā interjerā ievērot PowerPuffGirls un HelloKitty motīvus. Okupantu sektantu vieta tiks saglabāta, savukārt garāmgājējiem šī instalācija priecēs acis",0
"Nevis krievu kopiena bet gan krievu okupanti ,jeb vienkārši krievu fašisti .Fašisti,fašisti ;)",2
"Jāsaka īsi ,okupanti un čekisti valda kremlī.",1
"Šis lielākais nelietis un krievu okupantu roklaiža, tā vien gaida lai arī Latvijā, krievu bandīts putins sāktu intervenci, tad jau urbim vara un miljoni būtu nodrošināti.",1
Nedrīkst pieļaut Krievijas okupantu patvaļu......,0
"Tam pacanam pierē rakstīts PSRS. Okupantu domāšana, okupanta uzvedība, okupanta retorika.",0
"Okupantu kolonisti neliekas mierā.Lai vācas no kurienes nākuši.Viņi ir tāda pati Krievijas provokācija Latvijā,kā Ukrainā un ar ko tas beidzas, var jau manīt.Nepilsoņi ir jāizvada no Latvijas.Cita ceļa nav.",0
"Žīdi nevis cīnās par krievu valodu(smiekli nāk),bet pilda savu uzdevumu par organizētā haosa ieviešanu pasaulē.",1
"Nav ko barot piekto okupantu Krievijas kolonnu ar krievu skolām Latfvijā, TĀS STEIDZAMI LATVIJĀ JĀSLĒDZ!",0
"Ne krievi, bet žīdi taisa šos piketus! Kas viņiem nekaiš?",1
"Okupanti, vàcieties àrà no Ukrainas.",0
"Okupantu pēcteči sarosījušies, jūt ka Krievija varētu palīdzēt. Baisi ir dzīvot savā zemē ar šādiem kultūras nesējiem līdzās",1
"Agrāk žīdi runāja Latviski vai vāciski, tagad krieviski",1
"Jā , žīdi atkal naido tautas",2
"Kārtējo reizi saujiņa aptaukojušos žīdu bez noteiktas profesijas un nodarbošanās zin, ko vajag krieviem un tie kā aunu bars seko...",1
Vēturiska kļūda ir Sergejs Mironovs! Sūda okupanti grib atpakaļ ar noziegumiem par cilvēci un genocīda palīdzību iekarotās zemes!,1
"Stāsts par to, kā Alberts Perverts pie Maijas Prostitūtas ciemos gāja.",1
"Vispār jau kamēr vieni sēž bāzēs, bet otri pastaigājas pa ielām, okupanti nav ne vieni, ne otri (visi, tai skaitā Krimas vicepremjers, paņem rokās Hāgas konvenciju un izlasa termina `okupācija` nozīmi).",0
"Šito ākstu kaputina okupanti uzmetīs un atdos tiesāšanai cilvēkiem pēc tam, kad kaputinam atgriezīsies galvā nelielas prāta paliekas.",1
"Un nez ko viņi darīs? Varbūt tāpēc jau laikam nogremdēja tos kuģus, lai var iznīcināt Ukrainas floti?",0
Skaisti.....nu iznāk ka ukraiņi un tatāri savā zemē ir okupanti.....,0
Skat.. drīzumā mēs letiņi ar būsim okupanti Latvijā:),0
Žīds blincikovs no Kremļa atsūtīs palīgus vietējiem ickem...viss ka vienmēr ..slava cīnītājiem pret sarkano mēri ..visu godu jūsu cīņai ...,1
"ASV okupanti palielina savu klātbūtni Baltijā? Ņu ņu, cerams ka drīz tos notriektas metāllūžņus bomži metāla pieņemšanas punktos aiznesīs",0
"Klienti ir jāsoda, nevis prostitūtas. Kad klientus sāks likt cietumā, tad šī sērga apstāsies.",0
"Pareizi, lai tās prostitūtas iet ubagot vai lai brauc uz ārzemēm.",1
"kārtējais mēģinājums nopludināt nodokļu maksātāju naudu..... Prostitūcija bija,ir un būs! Vajag prostitūtas un to izmantotājus pielīdzināt seksuālajām minoritātēm un visi laimīgi/",0
"Tu tak esi viens smirdīgs kangars, prostitūta!",1
"Tad pēc tavām domām visi krievi ir žīdi ,jo viņi domā citādi .",1
Palikšu uzticīgs Mobilly un lai tas okupantu perēklis ar savu sms rīga ieskrienas!,1
"Ilze Krastiņa vēl tūlīt pastāstīs ka vācieši žīdus neslaktēja otrā pasaules karā, 6 miljoni žīdi paši līda gāzes kamerās un krematoriju krāsnīs un savu naudiņu atstāja Hitleram aiz sajūsmas",1
"Proti - lai iepazītos ar bagāto kultūras mantojmu vienai tautai, kurai šo mantojumu sagādāja nēģeru mulats-kvarterons, uzvārdā Puškins? Muhāāaahāaaaa tauta, kuras kultūra ir afrokrieva radīta - tas ir kas unikāls!!!!",2
"A ko viņš te vispār dara? Lai gāž uz savu tēvzemi un tur izpildās! Sibīrijā varēs iegādāties kaut četrus dzīvokļus, parazīts un liekulis!",0
Birokrāti savās dusmās ir ļauni un var cilvēku arī iznīcināt .,0
"Ja esi izvirtulis, ēd virtuli!",1
Vai manu vai cik tas ir brīnišķīgi ķīnas krekla vietā nēģeris izvēlas letiņu kreklu. ESmu tik priecīgs un pateicīgs...Ko es te muldu galu galā...:),2
"Lielākie pedofīli ir Mārupē kur pat nogalina māti,lai varētu izmantot bērnus......",1
"Šodien pilns veikals ar apmātajiem , kas svin žīdu ''sieviešu dienu''.",1
Un nav jāklausās okupantu mēle :),0
luk ka veidojas jaunas okupantu armijas,0
Ka tik pēc notikumiem Ukrainā to nepārņem krievu okupanti.,0
"Es vairs negribu, lai Dinamo spēlē Ukrainas okupantu līgā",0
kaut mūsējie zaudētu visas spēles okupantu līgā,0
"Vilis Skuja nekur nelidoja, jo vins bija pederasts",1
Šitiem abiem okupantu atbalstītājiem atņemt LV pilsonību.Lai kratās uz savu Krieviju.,1
Ceru krievu okupantu suņi tiks padzīti !!!,1
"smagi sagrozītas tev smadzenes... Krima ir Ukrainas sastāvdaļa, kāds sakars okupantu armijai? filtrē ko runā? Ukrainas armija brauc SAVĀ VALSTĪ ieviest kārtību...",0
Lasu ziņas- vieni vienīgi kapeņu stāstiņi Vienotības meli un plānveida tautas iznīcināšana.,0
esam brīva valsts un okupanti nenorādīs kā mums pieminēt mūsu varoņus!,0
Jaunās pasaules kārtības veidotāji mētājas savos paziņojumos kā tāda prostitūta,2
"brauciet , jā, uz krimu arī, var padomāt ka krimā jūs gaida, tur gaida kad beidzot būs krievijas okupācija, lai būtu miers, bet ne pastavīga draude un diskriminācija no nacikiem, jūs tur busiet okupanti !",1
Es negribu to slepkavu uzturēt. Nošaut vajag.,1
Un kur ir teikts ka meitenei jāzina kā tur kautkādu nēģeri sauc!,1
"atkal draud nogalināt,debilie cilveki .draud nogalināt par twitosanu FACEPALM",0
"Tieši tā jau arī uzvedās. Apšāva un izsūtīja. Neizdevās visus iznīcināt, izdzīvojām.",0
nu rashkas lieli gudrenieki uz visādām provokācijām kopā ar bijušo spiegu pūpēdi okupantu putleru .,1
Slimie okupanti. Idejas autorus būtu jādeportē!!!,1
"Nesmīdini, pipariņ! Arī uz Krimu brauca tikai atpūsties, bet atveda līdz 50 tūkstošu armiju un kazaku bandas. Pat pamest Krimu nevienam neļauj- patīk ar kājām spārdīt, nogalināt, vai vismaz ar 'pļotkām' uzšaut grūtniecēm pa kājām.",1
"Brīžiem man liekas , ka leģionāriem ar to domāšanu ir tā pašvaki. Jautājums ir šāds- Vai tiešām mēs nevaram būt gudrāki un izdomāt kaut ko tādu, lai šiem žīdu un krieveļu bļauriem sabojātu šos svētkus. Piemēram beidzamajā brīdī mainam ziedu nolikšanas procesu un neviena nav . Nez ko šie Putina , Ždanokas un Ušakova laizītāji darīs. Mēs varētu par viņiem gardi pasmieties. Noteikti par to sajūsmā būs arī viņsaulē esošie leģionāri.",1
"Ja Tu būtu latvietis,tu par savu tautu nekad nesauktu par latvāņiem.To ir izdomājuši okupantu ņergas!",0
lūgums bērniem līdz 30 šo komentāru nelasīt-jūs tāpat nesapratīsiet....jeņķus izskatās pārņēmusi Hitlera lielummānija...jeņķi savāc valsti pēc valsts ar minimāliem zaudējumiem-tāpat kā Hitlers.Hitlers karu ar svojakiem sāka 22.jūnijā un bija ieplānojis 7.novembrī noskatīties Maskavā sarkanajā laukumā vērmahta uzvaras parādi...ar ko tas beidzās zināms...krieviju var iznīcināt bet ne iekarot...un ja mēģinās to darīt ar kodolieročiem tad visumā parādīsies vēl viena neapdzīvota planēta...,0
"šie undegraund mūziķi ir vienīgie patiesie mūziķi Latvijā, pārējie ir komerciālas prostitūtas. Viss gods un cieņa Mārim un viņam līdzīgajiem.",0
Lietotus tampaksus šajos žīdu svētkos katrai palaistuvei !,1
šogad 16marts sakrīt ar krimas okupantu sarīkoto pseidoreferendumu.šodien krievijas karaspēks ir krimā .mēs esam nākamie uz strīpas.10000 latvijas patriotu pie mildas 16 martā butu cienīga atbilde krievijas okupantiem.,0
"krieviem mēs tāpat vienmēr būsim fašisti no fašistu zemses, kurā viņi gan labprāt dzīvotu, tā ka vari teikt un līst viņiem cik dziļi gribi, no tā nekas nemainīsies. Labāk no ieņēmuma pārpalikuma nojauc to okupantu saieta pieminekli pārdaugavā. .",1
"Cilinskis ir vienīgais no LV valdības, kurš ir pelnījis cieņu un saglabājis godu! pārējie ir žīdu provokatoru sūkātāji un laižas!",1
"Ieklīdeņiem ļoti gribas padarīt savu atrašanos MANĀ zemē legālu... Bet nekā nebija- okupants ir un paliks okupants. Vienalga, cik gadu pagājis. Un ļoti gribas ticēt Finka redzējumam par ļaunuma impērijas galu un visu nelūgto &quot;viesu&quot; mājāsbraukšanai!",1
"Kas tie par cilvēkiem?Maskavas iela,Bolderāja?Vai kādam vē ir šaubas par 30% valsts iedzīvotāju, kas nav lojāli šai valstij?9.maijs tad visi varēs redzēt kas ir šie cilvēki kam Krievijas okupanti ir mīļākie draugi!!!",0
"Mums ir tikai viena iespēja - ar steigu ir jāatbrīvojas no šīs tršdaļas, kuri atbalsta okupāciju, jo šādi indivīdi var skart arī mūs. Vienīgā iespēja deportēt, vai neintralizēt uz visiem laikiem.",2
"Tā trešdaļa paši ir okupanti, jeb viņu atvases,kuri okupēja Latviju.Tādēļ arī viņi atbalsta savējos,Krimas okupantus.Nav jau nekāds brīnums.Ja pat Saeimā un rīgas Domē tādu pārpilnam, tad citādi nemaz nevar būt.Par saprātu te nemaz nav runa.Okupantiem tāda nav.",2
Stulbs esi?! Amerika ir indiāņu zemi! Angļi un Spāņi ir kolonisti un okupanti. Viņi joprojām okupē indiāņu zemi un uzbrūk pārējiem. ASV ir jāiznīcina,2
"izskatās ka šeit daudziem vajadzētu ieklausīties Robespjēra vārdos-es varētu tevi nogalināt par taviem uzskatiem,bet esmu gatavs mirt lai tu varētu varētu tos paust citiem!",0
"Nu un tā trešdaļa ir agresīvi noskaņoti krievi kuri vēlas lai Latvijā arī ievestu krievu tetuškas (pedofīli, maniaki, izvirtuļi, slepkavas un visbeidzot nacisti) :D un krievu karaspēku!",2
"Tātad trešdaļa ir potenciālie Latvijas OKUPANTI , cik pietrūkst lai mūs okupētu tāpat kā Krimu . Vajag STEIDZAMI risināt jautājumu par nepilsoņu okupantu pēcteču deportāciju ārpus Latvijas rōbežām . Valdība laikam grib lai mēs organizējam pašaizsardzības nodaļas , patriecam okupantus , pēc tam uztaisam referendumu , nobalsojam ,bez okupantiem un salašņām ,un viss būs kārtībā . Vajdzības gadījumā jāatjauno TAUTAS FRONTI . Ilgāk gaidīt ir noziegums.",1
Ko jus te okupanti piketejiet. Brauciet uz savu krivzemi un atbalstiet savu Plutinu.,1
"Lai nolādēti tie krievu okupanti visā pasaulē. Tā ir ne tikai Ukrainas nelaime, bet arī Eiropas un Āzijas nelaime.",0
"Nesen paskatījos krievu TV un tur krimā viens vecs pamuļķis, nokāries ar krievu ordeņiem trakāk nekā mīļais leonīds brežņevs, izmisīgi kliedza ka krievi nekad nevienam nav uzbrukuši un trakākais, ka izskatījās, ka viņš tam pats tic un apkārtstāvošie sarkanie fašisti piekrītoši māja ar galvām :( Bēdīgi, būtu kaut kāds viņam pastāstījis kā sarkanie okupanti uzbruka Somijai.",1
"JĀ, Delfi zina ko dara,viena cilvēka viedoklis rada iespaidu,ka visa Ukraina ir bezmaz uz pusēm sadalījusies un tas ir divu kopienu konflikts,nevis krievu okupantu un civilokupantu agresija citā, brīvā valstī!",0
Šos čurkas ārpus EU robežas vai uz Zilupi Mežu cirst zē bē kāpēc Delfis vispār par tie čurkām raksta,1
"A kapēc viņus vienkārši nedeportēt no šīs nevēlamās valsts.Tieši tāpat kā Francijā čigānus,ko var ar viņiem te auklēties,jābeidz raustīties no tās saucamās okupantu zemes krievijas.Un vispār ar likumu noteikt krieviju kā rupju lamu vārdu.Jābeidz baidīties.",1
Kā pieriebušies šitie žīdi. Viņu ir pārāk daudz. Fakts.,2
"Ceru, ka tieši tāda pati nostāja un lēmumi būs arī tad, kad tuvosies okupantu svētki pie okupantu pieminekļa.",1
"Kad valdība aicinās iedzīvotājus nepiedalīties okupantu izdarībās 9. maijā? Viss, paldies valdībai - 16. martā iešu kopā ar leģionāriem pirmo reizi mūžā.",1
"katru gadu vienu un to pašu gvelž: tak jau bija pateikts, ka kārtējā eiropas regula neatļauj LV pašai lemt par pāreju, vai nepāreju uz citu laiku..visu diktē briseles žīdi!! lettiņiem nav nekāda lemšana.. kāpēc tad jāveic aptauja?",1
Nē okupantu valsts sporta līgam,0
Valoda ir saziņas līdzeklis nevis cilvēku klasifikācijas pazīme pēc kuras nosaka - cilvēks vai necilvēks :-) Ko jums tur saskaņjūgendā māca ? :-),0
"Pie mums varneši tikai tad noliegs narkotikas,kad pašus pamatīgi sāks nogalināt tās pašas ''legālās narkotikas'',domāju,ka tad ātri tiktu sakārtoti gan lēmumi,gan likumi.",0
